Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
0.0,58.0,1.0,1.0,1.46,1.0,211.9,40.0,74.6,13.72,5.4
0.0,57.0,1.0,1.0,3.19,1.0,201.2,76.0,90.9,14.01,11.8
1.0,98.0,1.0,0.0,0.0,4.0,271.4,119.0,63.0,9.52,11.1
0.0,1.0,1.0,1.0,2.19,1.0,208.0,115.0,73.9,9.25,8.1
0.0,51.0,1.0,0.0,0.0,1.0,183.1,99.0,45.0,8.01,7.0
1.0,105.0,1.0,0.0,0.0,0.0,226.9,106.0,55.0,9.11,11.6
0.0,20.0,1.0,0.0,0.0,2.0,186.8,89.0,54.0,12.67,12.3
0.0,78.0,1.0,0.0,0.0,2.0,190.3,88.0,49.0,9.73,11.7
0.0,144.0,1.0,0.0,0.0,0.0,133.3,101.0,45.0,12.78,11.6
0.0,36.0,1.0,0.0,0.0,2.0,177.9,129.0,50.0,11.23,10.8
0.0,166.0,1.0,0.0,0.0,2.0,203.4,81.0,49.0,8.39,9.2
1.0,68.0,0.0,1.0,3.65,1.0,195.5,113.0,84.5,8.58,13.5
1.0,177.0,0.0,0.0,0.0,1.0,248.7,118.0,57.0,8.62,11.3
0.0,138.0,1.0,1.0,2.13,0.0,19.5,149.0,37.3,7.05,7.9
0.0,123.0,1.0,1.0,2.11,1.0,124.7,105.0,64.1,12.52,7.8
0.0,93.0,1.0,0.0,0.17,3.0,152.4,74.0,51.7,13.73,6.6
0.0,27.0,1.0,0.0,0.0,1.0,227.4,67.0,60.0,12.4,7.8
1.0,75.0,1.0,0.0,0.0,0.0,305.1,106.0,68.0,9.4,8.5
0.0,91.0,1.0,0.0,0.0,2.0,134.7,116.0,48.0,14.77,6.6
0.0,71.0,1.0,0.0,0.21,0.0,211.2,70.0,60.1,12.64,12.3
0.0,127.0,1.0,0.0,0.0,0.0,261.7,105.0,60.0,9.09,3.3
0.0,120.0,1.0,1.0,2.84,0.0,200.3,68.0,81.4,11.02,10.5
0.0,67.0,1.0,0.0,0.0,2.0,152.5,131.0,48.0,12.62,4.9
1.0,34.0,1.0,0.0,0.29,2.0,293.7,89.0,76.9,13.63,11.0
0.0,108.0,1.0,0.0,0.0,0.0,169.6,99.0,52.0,13.21,9.3
0.0,115.0,0.0,0.0,0.0,1.0,180.0,119.0,48.0,9.94,12.4
0.0,155.0,1.0,1.0,3.35,1.0,61.6,103.0,66.5,12.76,12.4
0.0,81.0,1.0,0.0,0.0,1.0,154.5,84.0,45.0,10.81,13.7
0.0,128.0,1.0,0.0,0.0,1.0,187.3,84.0,55.0,13.54,10.1
0.0,102.0,1.0,0.0,0.0,2.0,156.5,67.0,44.0,10.22,9.9
0.0,109.0,1.0,0.0,0.0,0.0,200.1,72.0,60.0,15.05,11.9
0.0,130.0,1.0,0.0,0.26,2.0,132.4,81.0,42.6,10.02,6.0
0.0,141.0,1.0,0.0,0.0,0.0,146.5,121.0,40.0,8.5,8.2
0.0,143.0,1.0,0.0,0.0,0.0,209.1,127.0,45.0,5.31,14.0
0.0,66.0,1.0,0.0,0.0,2.0,256.3,135.0,59.0,9.01,6.2
0.0,97.0,1.0,1.0,2.3,0.0,168.4,129.0,71.0,11.3,8.5
0.0,125.0,1.0,0.0,0.39,2.0,131.8,97.0,38.9,6.84,7.7
1.0,109.0,1.0,1.0,3.32,1.0,166.9,85.0,81.2,11.06,12.3
0.0,73.0,1.0,0.0,0.34,1.0,137.1,102.0,45.4,10.54,11.1
0.0,125.0,1.0,1.0,2.78,0.0,268.4,112.0,92.8,11.11,10.3
0.0,89.0,1.0,0.0,0.0,1.0,197.1,110.0,48.0,8.3,12.8
0.0,84.0,1.0,0.0,0.14,2.0,226.9,144.0,57.4,10.08,13.2
0.0,75.0,0.0,0.0,0.29,1.0,153.2,78.0,46.9,10.54,7.8
0.0,112.0,1.0,0.0,0.0,1.0,243.4,77.0,57.0,9.11,12.8
0.0,157.0,1.0,1.0,1.92,1.0,194.3,107.0,73.2,12.16,7.1
0.0,111.0,1.0,1.0,3.27,1.0,193.1,104.0,75.7,5.58,12.1
0.0,62.0,1.0,0.0,0.0,2.0,189.5,122.0,42.0,5.19,10.8
0.0,135.0,1.0,0.0,0.0,1.0,194.8,97.0,54.0,11.77,11.0
0.0,111.0,1.0,0.0,0.25,0.0,152.2,114.0,40.5,6.86,9.8
0.0,60.0,1.0,0.0,0.0,1.0,135.4,134.0,41.0,10.3,7.9
1.0,29.0,1.0,0.0,0.0,2.0,313.2,103.0,72.0,10.82,12.8
0.0,85.0,1.0,0.0,0.0,3.0,222.3,132.0,58.0,11.58,11.0
1.0,161.0,1.0,0.0,0.0,4.0,332.9,67.0,84.0,15.89,5.4
0.0,91.0,1.0,0.0,0.0,0.0,133.7,75.0,40.0,9.77,5.9
0.0,141.0,1.0,0.0,0.0,0.0,217.1,110.0,58.0,12.08,12.0
0.0,131.0,1.0,0.0,0.0,1.0,175.1,73.0,45.0,8.6,7.3
0.0,116.0,1.0,0.0,0.24,3.0,192.1,98.0,62.4,15.65,7.9
0.0,92.0,1.0,0.0,0.0,1.0,265.6,82.0,61.0,9.04,8.6
0.0,40.0,1.0,1.0,1.67,2.0,148.1,74.0,56.7,8.48,6.2
0.0,63.0,0.0,0.0,0.0,1.0,62.9,112.0,28.0,10.15,8.9
1.0,209.0,1.0,0.0,0.0,3.0,255.1,124.0,63.0,11.53,8.5
0.0,126.0,1.0,0.0,0.0,0.0,226.2,88.0,51.0,7.02,6.4
1.0,122.0,0.0,0.0,0.0,0.0,230.9,132.0,60.0,12.16,11.0
0.0,84.0,1.0,0.0,0.0,1.0,159.0,80.0,42.0,8.4,12.3
0.0,90.0,1.0,0.0,0.0,3.0,179.1,71.0,47.0,9.53,10.6
0.0,90.0,1.0,0.0,0.0,1.0,140.2,97.0,43.0,10.7,7.1
0.0,99.0,1.0,0.0,0.33,1.0,145.6,106.0,37.3,4.92,10.9
0.0,72.0,1.0,0.0,0.2,2.0,141.3,133.0,38.0,6.75,11.2
0.0,181.0,1.0,1.0,1.7,2.0,105.2,61.0,64.0,17.07,6.3
0.0,122.0,1.0,0.0,0.0,0.0,145.6,102.0,49.0,14.24,12.2
0.0,105.0,1.0,0.0,0.0,2.0,166.1,93.0,44.0,8.8,16.2
0.0,88.0,1.0,0.0,0.0,3.0,61.9,78.0,33.0,13.13,8.8
0.0,69.0,1.0,0.0,0.0,2.0,167.5,76.0,50.0,12.11,11.4
0.0,109.0,1.0,0.0,0.31,3.0,180.0,100.0,54.1,11.45,7.8
1.0,112.0,1.0,0.0,0.0,4.0,174.3,123.0,42.0,7.01,9.0
0.0,31.0,1.0,1.0,2.86,1.0,171.8,116.0,78.6,12.04,10.6
1.0,105.0,1.0,0.0,0.0,6.0,106.4,71.0,39.0,12.01,5.3
0.0,9.0,1.0,1.0,3.59,1.0,193.8,130.0,86.9,10.13,13.3
0.0,64.0,1.0,0.0,0.0,3.0,216.9,78.0,55.0,10.55,11.4
0.0,111.0,1.0,0.0,0.0,0.0,224.9,117.0,55.0,9.6,10.3
0.0,76.0,1.0,0.0,0.0,1.0,204.0,69.0,54.0,11.26,9.6
0.0,118.0,1.0,0.0,0.0,1.0,133.4,113.0,33.0,6.05,5.9
0.0,65.0,1.0,0.0,0.28,2.0,192.0,89.0,47.8,6.98,5.5
0.0,119.0,1.0,0.0,0.0,1.0,231.5,82.0,63.0,13.35,7.4
0.0,109.0,1.0,0.0,0.37,3.0,153.1,102.0,49.7,11.71,9.9
1.0,81.0,1.0,0.0,0.0,0.0,324.7,48.0,76.0,11.82,13.1
1.0,125.0,0.0,0.0,0.0,0.0,187.3,118.0,46.0,8.04,9.6
1.0,62.0,1.0,0.0,0.0,1.0,248.7,109.0,61.0,11.0,13.2
0.0,141.0,1.0,0.0,0.0,0.0,192.4,111.0,47.0,7.85,11.0
0.0,123.0,1.0,0.0,0.0,3.0,150.0,98.0,34.0,4.49,11.1
1.0,62.0,0.0,1.0,3.56,0.0,218.4,93.0,93.6,11.84,13.2
0.0,87.0,1.0,0.0,0.38,1.0,231.3,105.0,57.8,8.59,13.0
0.0,55.0,1.0,0.0,0.0,0.0,132.0,103.0,47.0,13.98,13.5
0.0,59.0,1.0,1.0,2.3,2.0,120.9,97.0,62.0,10.65,8.5
0.0,101.0,1.0,0.0,0.0,1.0,154.4,130.0,45.0,10.86,13.9
0.0,141.0,1.0,1.0,3.32,0.0,116.9,127.0,77.2,13.83,12.3
0.0,192.0,1.0,1.0,2.67,2.0,156.2,77.0,71.7,10.78,9.9
0.0,106.0,1.0,0.0,0.0,1.0,220.7,120.0,61.0,13.51,8.7
0.0,135.0,1.0,0.0,0.17,2.0,239.9,91.0,57.7,8.86,5.9
0.0,57.0,1.0,0.0,0.2,2.0,149.3,100.0,45.0,10.01,11.9
0.0,51.0,1.0,0.0,0.0,1.0,259.9,114.0,60.0,8.81,15.3
0.0,127.0,1.0,0.0,0.0,2.0,139.6,94.0,45.0,12.05,8.8
0.0,111.0,1.0,0.0,0.0,4.0,222.2,96.0,52.0,8.13,11.9
1.0,76.0,1.0,0.0,0.36,5.0,129.7,84.0,41.6,8.88,7.5
0.0,73.0,1.0,0.0,0.0,4.0,183.4,80.0,52.0,12.1,7.5
0.0,174.0,1.0,0.0,0.0,0.0,235.5,108.0,53.0,7.12,12.5
0.0,90.0,1.0,0.0,0.0,2.0,207.2,121.0,61.0,14.63,8.0
0.0,82.0,1.0,0.0,0.0,1.0,197.7,101.0,45.0,6.38,13.5
0.0,130.0,1.0,0.0,0.0,1.0,150.4,119.0,46.0,11.53,12.3
0.0,158.0,1.0,0.0,0.0,2.0,155.9,123.0,46.0,11.21,8.6
0.0,77.0,1.0,0.0,0.14,2.0,230.0,87.0,49.4,5.16,11.3
0.0,126.0,0.0,1.0,2.59,1.0,129.3,123.0,62.9,8.83,9.6
0.0,99.0,1.0,0.0,0.0,1.0,254.4,120.0,57.0,7.97,6.0
0.0,101.0,1.0,0.0,0.0,4.0,153.8,89.0,47.0,11.7,11.6
0.0,95.0,1.0,0.0,0.0,1.0,229.9,116.0,57.0,10.12,14.2
0.0,106.0,1.0,0.0,0.31,2.0,114.4,104.0,30.1,3.92,0.0
0.0,111.0,1.0,0.0,0.25,2.0,191.3,80.0,47.5,6.93,6.4
0.0,128.0,1.0,0.0,0.0,0.0,179.4,94.0,54.0,13.52,7.9
0.0,122.0,1.0,0.0,0.0,2.0,180.0,88.0,43.0,7.25,11.5
1.0,140.0,1.0,0.0,0.0,4.0,120.3,108.0,41.0,12.02,7.7
0.0,36.0,1.0,1.0,1.81,0.0,149.4,111.0,55.1,6.59,6.7
1.0,143.0,1.0,0.0,0.0,0.0,223.3,99.0,53.0,8.36,4.5
0.0,87.0,1.0,1.0,3.02,0.0,143.5,106.0,74.2,11.18,11.2
0.0,163.0,1.0,1.0,3.73,2.0,219.6,99.0,93.3,10.52,13.8
0.0,123.0,1.0,0.0,0.24,0.0,114.4,91.0,40.4,10.83,11.0
0.0,68.0,1.0,0.0,0.33,0.0,226.7,94.0,56.3,8.42,10.2
0.0,91.0,0.0,0.0,0.31,3.0,129.9,112.0,40.1,8.67,11.2
0.0,146.0,1.0,1.0,2.11,1.0,202.5,91.0,76.1,12.07,7.8
0.0,90.0,1.0,0.0,0.0,1.0,203.4,146.0,54.0,11.34,7.3
0.0,132.0,1.0,1.0,2.46,1.0,154.6,128.0,72.6,12.28,9.1
0.0,185.0,0.0,1.0,3.48,2.0,154.1,114.0,71.8,5.94,12.9
0.0,69.0,1.0,1.0,4.43,0.0,268.8,78.0,111.3,12.33,16.4
1.0,129.0,1.0,0.0,0.0,0.0,334.3,118.0,74.0,9.61,10.4
0.0,143.0,1.0,0.0,0.0,3.0,160.4,120.0,52.0,14.3,6.9
0.0,83.0,1.0,0.0,0.0,0.0,202.3,87.0,52.0,10.08,6.8
0.0,52.0,1.0,0.0,0.0,4.0,209.8,114.0,51.0,8.57,9.9
0.0,151.0,0.0,0.0,0.26,0.0,198.7,70.0,54.6,10.48,12.4
1.0,61.0,1.0,0.0,0.0,1.0,260.0,123.0,63.0,10.53,9.0
0.0,73.0,1.0,0.0,0.0,2.0,234.7,102.0,57.0,9.79,8.4
0.0,132.0,1.0,1.0,3.7,0.0,201.9,93.0,85.0,7.82,13.7
0.0,131.0,1.0,0.0,0.0,1.0,110.9,74.0,29.0,5.78,15.8
0.0,121.0,1.0,0.0,0.32,1.0,213.2,79.0,50.2,6.04,7.5
0.0,48.0,1.0,0.0,0.2,1.0,275.2,67.0,65.0,9.01,7.9
1.0,71.0,1.0,0.0,0.0,0.0,278.9,110.0,64.0,9.51,11.7
0.0,116.0,1.0,0.0,0.16,1.0,63.7,101.0,29.6,9.79,10.0
0.0,105.0,1.0,0.0,0.0,4.0,162.3,99.0,46.0,10.63,11.1
1.0,135.0,1.0,1.0,3.48,2.0,201.4,100.0,90.8,12.33,12.9
0.0,107.0,1.0,1.0,2.78,1.0,96.3,83.0,59.8,8.98,10.3
0.0,148.0,1.0,0.0,0.45,1.0,185.2,87.0,50.5,8.52,9.5
0.0,127.0,1.0,1.0,1.3,0.0,173.0,91.0,64.0,12.29,4.8
0.0,128.0,0.0,0.0,0.0,0.0,245.2,112.0,51.0,5.08,10.7
0.0,120.0,1.0,0.0,0.26,1.0,192.6,123.0,53.6,10.32,10.8
0.0,115.0,1.0,0.0,0.0,1.0,206.2,113.0,51.0,8.82,11.0
1.0,106.0,0.0,0.0,0.0,1.0,133.7,45.0,39.0,9.39,10.7
0.0,136.0,1.0,1.0,1.86,1.0,205.5,86.0,79.6,14.93,6.9
0.0,93.0,0.0,1.0,3.27,1.0,187.5,110.0,79.7,8.49,12.1
0.0,147.0,1.0,0.0,0.0,3.0,248.6,83.0,55.0,7.45,8.0
0.0,8.0,1.0,1.0,1.3,1.0,242.9,67.0,69.0,8.55,4.8
0.0,148.0,1.0,1.0,3.32,1.0,252.9,129.0,101.2,14.22,12.3
0.0,138.0,1.0,1.0,3.83,0.0,190.1,87.0,90.3,11.16,14.2
0.0,140.0,1.0,0.0,0.0,3.0,149.7,71.0,44.0,10.63,12.6
0.0,80.0,1.0,1.0,1.03,1.0,190.3,115.0,65.3,12.83,3.8
0.0,152.0,1.0,0.0,0.23,1.0,161.4,84.0,44.3,8.18,11.8
0.0,165.0,1.0,1.0,4.32,0.0,111.6,140.0,81.2,10.67,16.0
0.0,155.0,1.0,0.0,0.0,0.0,71.2,90.0,38.0,15.22,8.6
0.0,39.0,1.0,0.0,0.0,2.0,160.4,68.0,36.0,5.13,9.1
0.0,84.0,1.0,1.0,2.0,2.0,193.0,106.0,66.0,7.68,7.4
0.0,82.0,1.0,0.0,0.0,0.0,130.0,110.0,38.0,9.27,8.3
0.0,103.0,1.0,0.0,0.0,2.0,185.0,117.0,51.0,11.17,12.6
0.0,85.0,0.0,0.0,0.38,4.0,197.2,97.0,55.8,10.59,8.3
0.0,78.0,1.0,0.0,0.0,0.0,225.1,67.0,56.0,9.96,14.6
0.0,92.0,1.0,0.0,0.31,2.0,176.3,85.0,41.1,4.67,9.6
0.0,93.0,1.0,1.0,3.11,1.0,166.9,101.0,83.1,13.66,11.5
0.0,116.0,1.0,0.0,0.0,1.0,51.1,106.0,27.0,10.43,12.3
1.0,144.0,1.0,0.0,0.0,1.0,278.5,95.0,68.0,12.04,11.6
0.0,140.0,1.0,1.0,3.0,1.0,157.1,77.0,72.0,8.62,11.1
0.0,134.0,1.0,0.0,0.0,0.0,202.7,105.0,54.0,11.25,12.1
0.0,15.0,1.0,0.0,0.0,2.0,121.1,130.0,39.0,10.8,16.1
0.0,133.0,1.0,0.0,0.0,2.0,216.2,67.0,56.0,11.11,3.1
1.0,62.0,1.0,1.0,3.0,2.0,186.4,84.0,79.0,10.05,11.1
0.0,104.0,1.0,0.0,0.0,2.0,139.7,78.0,41.0,10.13,11.3
0.0,43.0,1.0,0.0,0.38,3.0,27.0,117.0,22.8,8.05,10.7
0.0,150.0,1.0,1.0,2.38,2.0,139.6,72.0,76.8,16.64,8.8
0.0,221.0,1.0,1.0,0.65,0.0,180.5,85.0,56.5,11.21,2.4
0.0,142.0,1.0,1.0,2.57,0.0,239.8,103.0,91.7,14.3,9.5
0.0,95.0,1.0,1.0,2.84,3.0,247.0,109.0,81.4,6.28,10.5
0.0,69.0,1.0,0.0,0.41,0.0,195.1,91.0,60.1,13.08,11.4
0.0,85.0,1.0,0.0,0.0,1.0,126.1,112.0,45.0,13.74,9.8
1.0,154.0,0.0,0.0,0.36,0.0,145.9,69.0,46.6,10.41,14.4
0.0,42.0,1.0,0.0,0.33,2.0,150.7,52.0,50.3,12.34,7.0
0.0,62.0,1.0,0.0,0.0,0.0,147.1,91.0,42.0,9.52,12.2
0.0,160.0,1.0,1.0,4.1,1.0,164.6,121.0,92.0,13.14,15.2
0.0,131.0,1.0,0.0,0.46,0.0,153.4,86.0,47.6,9.93,10.4
0.0,125.0,1.0,0.0,0.0,1.0,106.1,95.0,32.0,7.88,8.1
0.0,119.0,1.0,0.0,0.0,3.0,230.4,117.0,59.0,11.25,7.6
0.0,127.0,1.0,1.0,2.65,1.0,182.0,80.0,76.5,10.81,9.8
0.0,125.0,1.0,1.0,2.75,1.0,120.5,104.0,67.5,11.39,10.2
0.0,84.0,1.0,0.0,0.0,1.0,75.3,96.0,29.0,9.0,12.3
0.0,95.0,1.0,1.0,2.0,0.0,160.3,87.0,65.0,10.12,7.4
1.0,99.0,1.0,1.0,2.51,2.0,216.0,125.0,82.1,11.62,9.3
0.0,49.0,1.0,0.0,0.21,1.0,119.3,117.0,41.1,10.76,11.1
0.0,115.0,1.0,0.0,0.0,1.0,127.7,67.0,38.0,9.15,10.6
0.0,39.0,1.0,0.0,0.0,0.0,93.3,83.0,33.0,9.98,6.5
0.0,57.0,0.0,1.0,3.08,2.0,234.5,130.0,87.8,9.76,11.4
0.0,123.0,1.0,0.0,0.0,3.0,166.9,98.0,48.0,11.09,12.8
0.0,113.0,1.0,0.0,0.0,1.0,186.0,55.0,52.0,11.87,12.2
0.0,122.0,1.0,1.0,2.27,3.0,195.4,83.0,79.7,13.41,8.4
1.0,53.0,1.0,0.0,0.0,9.0,228.6,117.0,51.0,6.64,10.1
0.0,81.0,1.0,0.0,0.0,0.0,129.9,121.0,42.0,11.51,13.3
0.0,77.0,1.0,0.0,0.0,1.0,67.7,68.0,29.0,9.79,12.0
0.0,121.0,1.0,0.0,0.0,1.0,177.2,142.0,41.0,6.18,8.4
0.0,116.0,1.0,1.0,3.08,5.0,193.4,112.0,84.8,12.03,11.4
0.0,52.0,1.0,1.0,2.21,0.0,169.3,88.0,70.1,11.3,8.2
0.0,58.0,1.0,0.0,0.0,2.0,165.4,100.0,38.0,5.79,12.8
0.0,89.0,0.0,0.0,0.0,0.0,206.9,134.0,50.0,8.39,10.9
0.0,136.0,1.0,0.0,0.34,1.0,92.0,117.0,41.4,12.68,10.3
0.0,67.0,1.0,0.0,0.0,0.0,201.4,101.0,43.0,4.88,7.0
0.0,97.0,1.0,1.0,3.27,0.0,176.1,109.0,76.7,7.97,12.1
0.0,92.0,1.0,1.0,3.02,4.0,167.4,83.0,81.2,12.93,11.2
0.0,136.0,1.0,1.0,3.08,2.0,143.1,88.0,75.8,11.83,11.4
0.0,33.0,1.0,0.0,0.0,2.0,213.9,88.0,57.0,11.99,9.8
0.0,48.0,1.0,0.0,0.0,3.0,149.2,146.0,40.0,8.1,8.3
0.0,167.0,1.0,0.0,0.0,1.0,166.4,85.0,49.0,12.16,9.9
0.0,143.0,1.0,0.0,0.0,1.0,155.4,112.0,52.0,14.55,13.9
0.0,120.0,1.0,0.0,0.0,3.0,203.3,108.0,57.0,13.0,7.8
0.0,142.0,1.0,0.0,0.0,1.0,145.4,93.0,43.0,10.46,10.9
1.0,98.0,1.0,1.0,2.16,6.0,168.0,81.0,64.6,8.16,8.0
0.0,44.0,1.0,0.0,0.0,0.0,202.6,89.0,49.0,8.15,8.3
0.0,82.0,0.0,0.0,0.0,3.0,208.8,101.0,54.0,10.69,12.4
0.0,57.0,1.0,1.0,2.57,0.0,213.0,115.0,78.7,9.56,9.5
0.0,62.0,1.0,0.0,0.0,0.0,100.0,98.0,32.0,8.68,10.1
0.0,126.0,1.0,1.0,2.59,2.0,186.2,78.0,73.9,9.48,9.6
1.0,148.0,0.0,0.0,0.21,0.0,233.5,81.0,58.1,9.39,9.6
1.0,132.0,1.0,1.0,2.84,3.0,226.2,103.0,82.4,9.08,10.5
0.0,102.0,1.0,0.0,0.33,1.0,271.1,80.0,64.3,8.6,10.3
0.0,19.0,1.0,0.0,0.31,1.0,201.5,123.0,49.1,6.46,12.9
1.0,147.0,1.0,0.0,0.0,0.0,274.0,92.0,67.0,11.59,6.2
0.0,122.0,1.0,1.0,1.86,2.0,230.1,108.0,82.6,14.38,6.9
0.0,95.0,1.0,0.0,0.13,0.0,174.0,57.0,55.3,14.06,9.7
0.0,85.0,1.0,0.0,0.0,0.0,235.8,109.0,54.0,7.86,12.0
0.0,75.0,1.0,0.0,0.0,1.0,143.2,92.0,43.0,10.46,11.9
0.0,96.0,1.0,1.0,2.65,1.0,172.7,86.0,67.5,6.67,9.8
0.0,204.0,1.0,0.0,0.0,3.0,205.2,145.0,49.0,7.74,14.1
0.0,129.0,1.0,1.0,4.0,2.0,204.5,79.0,87.0,6.64,14.8
0.0,81.0,1.0,0.0,0.0,2.0,153.5,99.0,43.0,9.88,6.3
0.0,96.0,1.0,1.0,3.62,0.0,108.6,90.0,72.2,10.32,13.4
0.0,123.0,1.0,1.0,4.05,0.0,218.7,79.0,92.5,8.17,15.0
1.0,71.0,0.0,0.0,0.0,3.0,178.2,113.0,45.0,8.39,13.6
0.0,48.0,1.0,0.0,0.0,2.0,300.4,94.0,63.0,6.66,7.2
0.0,143.0,1.0,1.0,2.11,1.0,141.8,116.0,60.1,8.37,7.8
0.0,192.0,1.0,0.0,0.34,2.0,185.0,88.0,54.4,11.25,11.4
0.0,56.0,1.0,1.0,3.27,1.0,127.1,89.0,69.7,8.61,12.1
0.0,178.0,1.0,0.0,0.0,1.0,275.4,150.0,63.0,9.38,13.6
0.0,129.0,1.0,0.0,0.0,3.0,207.0,91.0,49.0,7.75,13.4
0.0,125.0,1.0,1.0,1.46,1.0,201.3,117.0,52.6,2.11,5.4
1.0,1.0,1.0,0.0,0.0,5.0,182.1,106.0,43.0,6.75,10.0
1.0,115.0,1.0,0.0,0.0,3.0,226.4,101.0,63.0,13.84,12.3
0.0,47.0,1.0,1.0,2.08,2.0,165.0,89.0,59.8,6.37,7.7
0.0,60.0,1.0,0.0,0.0,1.0,220.6,57.0,56.0,10.56,6.8
0.0,62.0,1.0,0.0,0.0,2.0,86.3,84.0,35.0,11.94,12.5
0.0,32.0,1.0,1.0,4.4,1.0,266.7,109.0,110.0,11.62,16.3
1.0,48.0,1.0,1.0,4.24,2.0,152.0,63.0,90.4,12.94,15.7
1.0,2.0,0.0,0.0,0.27,2.0,132.1,42.0,37.7,6.95,9.1
0.0,124.0,1.0,0.0,0.0,3.0,234.4,61.0,56.0,8.97,10.4
0.0,91.0,1.0,0.0,0.0,3.0,189.3,100.0,53.0,11.97,9.9
0.0,85.0,0.0,0.0,0.0,2.0,165.4,107.0,45.0,9.8,9.6
0.0,86.0,1.0,0.0,0.0,4.0,226.3,88.0,58.0,11.15,13.0
0.0,84.0,0.0,0.0,0.0,2.0,299.4,71.0,57.0,3.1,6.6
0.0,77.0,1.0,0.0,0.0,2.0,144.9,136.0,38.0,7.57,12.3
0.0,134.0,1.0,1.0,2.92,1.0,142.9,105.0,61.2,4.43,10.8
0.0,59.0,1.0,0.0,0.26,1.0,151.8,98.0,46.6,10.5,11.9
1.0,44.0,1.0,0.0,0.33,2.0,228.1,121.0,66.3,13.83,9.9
0.0,89.0,1.0,0.0,0.25,3.0,115.4,99.0,40.5,10.5,15.9
0.0,81.0,0.0,1.0,2.13,1.0,237.1,76.0,84.3,13.21,7.9
0.0,103.0,1.0,0.0,0.0,3.0,173.5,83.0,51.0,12.22,9.7
0.0,25.0,1.0,0.0,0.14,3.0,119.3,87.0,40.4,10.58,10.5
0.0,43.0,1.0,0.0,0.0,1.0,84.2,134.0,22.0,4.04,10.8
0.0,72.0,1.0,0.0,0.0,0.0,109.1,97.0,29.0,5.79,8.3
0.0,141.0,1.0,0.0,0.32,1.0,83.2,74.0,34.2,9.53,10.7
0.0,105.0,1.0,0.0,0.0,0.0,246.4,83.0,64.0,12.81,3.8
0.0,158.0,1.0,0.0,0.0,1.0,202.0,126.0,49.0,8.18,10.4
0.0,104.0,1.0,0.0,0.0,0.0,138.7,107.0,46.0,12.85,10.0
0.0,128.0,1.0,1.0,2.92,0.0,222.9,136.0,90.2,13.1,10.8
0.0,105.0,1.0,1.0,2.62,2.0,88.1,125.0,56.2,8.8,9.7
0.0,175.0,1.0,0.0,0.0,1.0,132.0,95.0,43.0,11.56,8.7
1.0,76.0,0.0,0.0,0.34,1.0,241.0,120.0,64.4,11.59,9.9
1.0,150.0,1.0,0.0,0.0,4.0,178.9,101.0,45.0,8.46,13.8
1.0,117.0,0.0,0.0,0.0,2.0,167.1,86.0,44.0,8.88,14.1
0.0,112.0,1.0,1.0,2.7,2.0,113.7,117.0,60.0,7.88,10.0
0.0,90.0,1.0,1.0,2.08,1.0,183.8,76.0,71.8,11.49,7.7
0.0,41.0,1.0,0.0,0.21,3.0,202.9,97.0,50.1,7.69,9.0
0.0,48.0,1.0,1.0,2.05,3.0,230.9,92.0,74.5,8.38,7.6
0.0,155.0,1.0,1.0,1.84,1.0,128.5,86.0,56.4,9.42,6.8
0.0,89.0,1.0,0.0,0.0,1.0,137.9,96.0,40.0,9.63,11.0
0.0,100.0,1.0,1.0,2.16,0.0,221.7,100.0,79.6,11.81,8.0
0.0,63.0,1.0,1.0,3.29,1.0,184.2,111.0,90.9,15.63,12.2
1.0,159.0,1.0,0.0,0.0,0.0,167.4,68.0,41.0,7.19,10.3
0.0,96.0,1.0,1.0,3.05,1.0,183.1,88.0,74.5,7.37,11.3
0.0,74.0,1.0,0.0,0.0,1.0,172.1,105.0,48.0,10.59,11.6
0.0,129.0,1.0,0.0,0.0,2.0,157.0,113.0,49.0,12.85,12.1
0.0,123.0,1.0,0.0,0.0,1.0,163.1,119.0,49.0,12.47,9.0
0.0,73.0,1.0,0.0,0.0,1.0,214.3,145.0,60.0,13.43,10.8
0.0,155.0,1.0,1.0,3.62,2.0,243.9,112.0,89.2,6.65,13.4
0.0,164.0,1.0,1.0,3.56,1.0,238.8,100.0,96.6,11.5,13.2
0.0,85.0,0.0,0.0,0.0,3.0,116.2,86.0,40.0,11.49,10.1
0.0,85.0,1.0,0.0,0.0,1.0,144.4,88.0,48.0,13.23,9.9
0.0,137.0,1.0,0.0,0.45,4.0,230.2,113.0,62.5,11.02,10.7
0.0,107.0,1.0,0.0,0.0,1.0,230.4,65.0,62.0,12.87,8.5
0.0,18.0,1.0,0.0,0.27,3.0,197.0,97.0,53.7,10.19,8.7
0.0,109.0,1.0,0.0,0.0,1.0,184.1,143.0,50.0,10.59,9.9
0.0,36.0,1.0,1.0,2.46,1.0,152.8,110.0,71.6,12.14,9.1
0.0,79.0,1.0,1.0,1.13,2.0,50.6,62.0,37.3,10.07,4.2
1.0,113.0,1.0,0.0,0.0,2.0,128.7,100.0,42.0,11.36,9.2
0.0,113.0,1.0,0.0,0.0,3.0,215.9,93.0,58.0,12.01,4.9
0.0,121.0,1.0,1.0,2.73,4.0,237.1,63.0,85.3,10.28,10.1
1.0,108.0,1.0,0.0,0.0,4.0,112.0,105.0,36.0,9.69,4.1
