Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE2043A,2016.03,247.586854,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2016.06,253.137802,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2016.09,255.364794,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2016.12,267.743555,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2017.03,255.524614,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2017.06,267.753571,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2017.09,271.884989,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2017.12,288.608066,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2018.03,268.705284,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2018.06,285.004068,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2018.09,289.35155,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2018.12,311.414692,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2019.03,289.186243,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2019.06,310.210363,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2019.09,316.884817,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2019.12,345.47545,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2020.03,317.435912,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2020.06,321.14041,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2043A,2020.09,344.028264,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Kapiti Coast District,Actual,,
BDCQ.SEE2044A,2011.06,271.540518,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2011.09,280.373783,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2011.12,287.074866,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2012.03,276.053626,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2012.06,281.810446,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2012.09,286.659257,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2012.12,297.064217,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2013.03,279.956439,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2013.06,288.39213,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2013.09,296.35221,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2013.12,313.853377,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2014.03,293.794207,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2014.06,307.488822,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2014.09,318.389534,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2014.12,334.100007,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2015.03,304.63372,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2015.06,323.453089,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2015.09,337.328803,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2015.12,349.537755,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2016.03,333.29437,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2016.06,346.33622,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2016.09,347.8115,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2016.12,367.726103,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2017.03,352.415377,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2017.06,368.490344,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2017.09,370.607248,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2017.12,394.147152,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2018.03,336.519623,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2018.06,395.241018,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2018.09,398.406674,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2018.12,433.03194,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2019.03,401.979332,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2019.06,431.875251,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2019.09,436.036542,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2019.12,477.609364,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2020.03,436.676833,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2020.06,444.14806,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2044A,2020.09,473.415925,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Porirua City,Actual,,
BDCQ.SEE2045A,2011.06,197.844527,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2011.09,202.909732,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2011.12,208.646079,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2012.03,197.88297,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2012.06,201.163423,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2012.09,205.203359,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2012.12,213.323811,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2013.03,201.666458,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2013.06,204.97775,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2013.09,213.180507,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2013.12,225.993988,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2014.03,214.560355,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2014.06,222.831507,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2014.09,232.526452,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2014.12,246.944984,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2015.03,224.487812,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2015.06,238.585892,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2015.09,247.320015,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2015.12,259.425335,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2016.03,248.603895,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2016.06,256.885378,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2016.09,256.120408,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2016.12,273.83267,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2017.03,262.414427,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2017.06,276.111584,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2017.09,277.582468,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2017.12,299.28247,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2018.03,253.1901,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2018.06,297.616907,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2018.09,302.791285,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2018.12,329.309575,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2019.03,311.210454,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2019.06,336.392827,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2019.09,342.660374,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2019.12,373.879753,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2020.03,341.474207,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2020.06,348.268645,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2045A,2020.09,370.446152,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Upper Hutt City,Actual,,
BDCQ.SEE2046A,2011.06,558.334244,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2011.09,575.179686,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2011.12,593.621771,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2012.03,565.622444,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2012.06,577.148611,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2012.09,589.50812,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2012.12,612.274299,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2013.03,572.679368,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2013.06,589.639658,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2013.09,596.049088,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2013.12,625.728538,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2014.03,575.296104,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2014.06,595.51893,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2014.09,617.883145,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2014.12,643.753622,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2015.03,577.526394,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2015.06,610.297585,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2015.09,627.258655,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2015.12,651.54661,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2016.03,620.917298,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2016.06,636.388709,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2016.09,635.786374,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2016.12,672.848401,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2017.03,634.596182,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2017.06,668.142193,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2017.09,666.195987,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2017.12,713.869456,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2018.03,647.003177,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2018.06,702.002913,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2018.09,702.420565,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2018.12,754.220913,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2019.03,698.199589,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2019.06,752.28694,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2019.09,759.745249,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2019.12,832.519461,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2020.03,756.637541,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2020.06,769.725719,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2046A,2020.09,815.576879,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Lower Hutt City,Actual,,
BDCQ.SEE2047A,2011.06,1382.826244,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2011.09,1463.930849,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2011.12,1489.269906,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2012.03,1414.214497,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2012.06,1430.638486,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2012.09,1496.744695,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2012.12,1538.131305,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2013.03,1445.442728,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2013.06,1472.721048,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2013.09,1532.275248,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2013.12,1584.202698,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2014.03,1472.949253,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2014.06,1519.323348,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2014.09,1602.88455,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2014.12,1657.417228,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2015.03,1493.853402,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2015.06,1579.997821,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2015.09,1626.238275,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2015.12,1691.506126,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2016.03,1592.917086,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2016.06,1653.26821,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2016.09,1646.63367,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2016.12,1743.838716,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2017.03,1633.271833,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2017.06,1726.021901,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2017.09,1710.525445,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2017.12,1834.375244,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2018.03,1820.318011,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2018.06,1809.443633,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2018.09,1807.678268,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2018.12,1943.260771,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2019.03,1792.8096,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2019.06,1931.282031,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2019.09,1923.249254,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2019.12,2116.062745,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2020.03,1935.547441,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2020.06,1943.785376,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2047A,2020.09,2074.832268,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Wellington City,Actual,,
BDCQ.SEE2048A,2011.06,95.368011,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2011.09,94.366616,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2011.12,102.394687,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2012.03,96.379326,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2012.06,98.775543,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2012.09,98.122009,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2012.12,107.091977,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2013.03,97.990482,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2013.06,102.197296,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2013.09,99.627784,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2013.12,109.561942,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2014.03,100.424924,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2014.06,105.061101,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2014.09,103.686999,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
BDCQ.SEE2048A,2014.12,112.500404,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Masterton District,Actual,,
